"Post ID","Account ID","Account username","Account name",Description,"Duration (sec)","Publish time",Permalink,"Post type","Data comment",Date,Views,Reach,Likes,Shares,Follows,Comments,Saves
17982784877956077,17841401519683378,moataz_mashal,"Moataz Mashal","عمرك سالت حالك شو هو هدفك الاسمى عن جد في العلاقة اللي انت فيها هلأ؟

تم فتح باب التسجيل في دورة عيشها بوعي 2 المجانية، سارع بالتسجيل ليصلك رابط البث المباشر قبل موعد كل حلقة

رابط التسجيل في البايو 🔗",27,"02/25/2026 08:20",https://www.instagram.com/reel/DVL-UW0iHoX/,"IG reel",,Lifetime,48354,31052,1585,325,31,20,381
18044902403722001,17841401519683378,moataz_mashal,"Moataz Mashal","العلاقة الصحية ما بتخليك  تختفي…
بتكون فيها على طبيعتك، ومتشاف زي ما إنت 🤍

وما بتكون خايف من شو بدك تحكي،
ولا بتضل تفكر إذا الطرف التاني رح يتقبّلك أو لأ.

العلاقة الصح هي اللي بتحسسك بالأمان،
مش اللي بتخليك تراقب كل كلمة قبل ما تطلع منك.

ابعت الفيديو لحدا محتاج يسمع هالحكي اليوم.

حبايبي اليوم الحلقة الأولى من دورة عيشها بوعي 2، حكون في انتظاركم جميعاً في اللايف اليوم الساعة 11 مساءً بتوقيت الامارات.

كل الاشخاص اللي سجلت وصلكم رابط الحلقة على الايميل، إذا ما وصلكم شوفوا البريد المهمل junk or spam، و الي لسه ما سجلوا سارعوا بالتسجيل قبل موعد الحلقة اليوم الجمعة 27 فبراير / 10 رمضان⁩",79,"02/27/2026 05:02",https://www.instagram.com/reel/DVQyN4ikyck/,"IG reel",,Lifetime,67930,42021,1587,365,28,26,516
18313539976257479,17841401519683378,moataz_mashal,"Moataz Mashal","قديش عندك سلام بحياتك؟",0,"03/02/2026 08:44",https://www.instagram.com/reel/DVY6Lz4k-k7/,"IG reel",,Lifetime,52584,35290,1848,402,21,49,341
18332307997171461,17841401519683378,moataz_mashal,"Moataz Mashal","⁨	⁨	متى أكتر وقت بتتقرب فيه من الله ؟ 🤲",0,"03/03/2026 08:33",https://www.instagram.com/reel/DVbdulLCM7j/,"IG reel",,Lifetime,50347,33167,2279,395,16,42,329
18091463024112925,17841401519683378,moataz_mashal,"Moataz Mashal","⁨	حسيت بأي إشارة منهم قبل؟⁩",0,"03/04/2026 09:10",https://www.instagram.com/p/DVeG0RoE_UF/,"IG carousel",,Lifetime,124452,44222,1308,187,1,5,414
17865991809502831,17841401519683378,moataz_mashal,"Moataz Mashal","⁨	⁨	اسمع للآخر إذا أوقات بتحس إنك دايماً متأخر عن الناس اللي حولك؟ 

سارع بالتسجيل في دورة عيشها بوعي 2 المجانية، ليصلك رابط الحلقة الثالثة اللي رح تكون يوم الأحد 8 مارس، و اللي رح نتكلم فيها عن العلاقات و كيف تفهم نفسك و كيف تفهم شريك حياتك و اكثر بكتير ان شاء الله

رابط التسجيل موجود في البايو 💪",79,"03/06/2026 08:32",https://www.instagram.com/reel/DVjL5QbCEkw/,"IG reel",,Lifetime,47805,30480,1483,317,20,28,504
18090733010126926,17841401519683378,moataz_mashal,"Moataz Mashal","⁨	⁨	فن التعامل مع العلاقات السامة و المؤذية بحياتنا…⁩⁩

⁨	نلقاكم غداً بإذن الله في الحلقة الثالثة ""بث مباشر"" من دورة ""عيشها بوعي 2 "" المجانية خلال شهر رمضان.

لا تفوتوا الفرصة، وتذكروا موعد الحلقة غدًا الأحد 08 مارس / 19 رمضان في الأوقات التالية
الساعة 11 مساءً بتوقيت الإمارات.
الساعة 10 مساءً بتوقيت السعودية و الاردن
الساعة 9 مساءً بتوقيت مصر و فلسطين

لمزيد من التفاصيل وتسجيل الاشتراك قوموا بزيارة الرابط في البايو.

سجل الآن ليصلك رابط الحلقة...💪⁩",0,"03/07/2026 08:32",https://www.instagram.com/reel/DVlwmCgCMG8/,"IG reel",,Lifetime,40334,26956,1022,255,7,32,216
18070744472543390,17841401519683378,moataz_mashal,"Moataz Mashal","شارك الفيديو مع شخص لازم يسمع و يفهم هاد الحكي 👌",90,"03/08/2026 10:00",https://www.instagram.com/reel/DVoY4FaE2_o/,"IG reel",,Lifetime,40861,26025,1212,229,23,19,324
18024622907807524,17841401519683378,moataz_mashal,"Moataz Mashal","⁨	اطلق فضولك ، انظر حولك وتفكر، وتدبر ، و اعقلها…
ولا تتوقف عن التسائل",10,"03/09/2026 09:52",https://www.instagram.com/reel/DVq8lZXCDt0/,"IG reel",,Lifetime,29183,17425,438,59,3,6,83
17938448109159839,17841401519683378,moataz_mashal,"Moataz Mashal","⁨الخوف هو آلية دفاع، المخ بيفرضها علينا عشان يحمينا من أي خطر سواء كان شي جديد او شي مبرمج عنا بالفعل إنه خطر، لانه بدون الخوف ما رح يكون في حدود واضحة للخطر…⁩",30,"03/11/2026 09:36",https://www.instagram.com/reel/DVwEUZYiD1G/,"IG reel",,Lifetime,95944,69937,3611,587,429,46,884
17846699667679414,17841401519683378,moataz_mashal,"Moataz Mashal","يغفر الذنوب جميعاً …",0,"03/12/2026 09:33",https://www.instagram.com/reel/DVyoo3HCNsI/,"IG reel",,Lifetime,46116,28462,1431,188,27,25,370
17885012970462349,17841401519683378,moataz_mashal,"Moataz Mashal","كل شئ بيد الله، لا تقلق فإن الله معك",0,"03/13/2026 09:31",https://www.instagram.com/p/DV1NbGrCF6R/,"IG carousel",,Lifetime,137882,54095,1748,766,8,18,736
17960328864026863,17841401519683378,moataz_mashal,"Moataz Mashal","التوكل مش إنك تترك الأمور وتمشي…
التوكل إنك تتعب و تعمل اللي عليك، وتطمّن إن اللي جاي من الله خير.

وإيمانك يكون ثابت إن اللي بدك إياه… الله رح يعطيك إياه بطريقة أو بأخرى في الوقت المناسب 🤍",35,"03/14/2026 09:30",https://www.instagram.com/reel/DV3yHfWk1pF/,"IG reel",,Lifetime,50021,33433,1932,295,46,30,362
18113134321587819,17841401519683378,moataz_mashal,"Moataz Mashal","بتحس حالك دايماً مشغول ومش عارف ليش؟ اسمع الفيديو للآخر لتعرف و تفهم ليش عقلك بيقنعك إنك لازم تضلك مشغول",92,"03/15/2026 09:30",https://www.instagram.com/reel/DV6Wm91CBXI/,"IG reel",,Lifetime,54315,37218,1701,536,41,30,506
18041355359773425,17841401519683378,moataz_mashal,"Moataz Mashal","شاركها مع حدا محتاج يوقف شوي…",18,"03/16/2026 09:30",https://www.instagram.com/reel/DV87mEEiBob/,"IG reel",,Lifetime,42367,28687,957,149,5,15,208
18097589654069369,17841401519683378,moataz_mashal,"Moataz Mashal","كل فكرة معوقة إلها حل، أي صفة بتحس انها بتمنعك تتقدم، اكتبها على ورقة و ابدأ دور و اسال كيف اتخلص منها.

شاركنا ""شو الصفة اللي بدك تتخلص منه؟""",20,"03/17/2026 09:30",https://www.instagram.com/reel/DV_glSYly5j/,"IG reel",,Lifetime,119546,84091,3927,1059,388,30,1250
18074074139632251,17841401519683378,moataz_mashal,"Moataz Mashal","هل في آخر سنة تحسنت؟ هل تعلمت مهارة جديدة؟ ولا انت زي ما انت بالظبط؟!",0,"03/18/2026 09:31",https://www.instagram.com/reel/DWCFJBriM9Z/,"IG reel",,Lifetime,37666,25326,1087,161,13,8,250
18099414460756160,17841401519683378,moataz_mashal,"Moataz Mashal","كل عام و كل الأمة الإسلامية بخير، عيد مبارك عليكم و علينا 🤲🌙✨️💫",0,"03/19/2026 09:00",https://www.instagram.com/p/DWEmsm1iEKw/,"IG image",,Lifetime,61137,35922,595,8,0,26,13
18074737937177893,17841401519683378,moataz_mashal,"Moataz Mashal","اسمع الفيديو للآخر إذا انت داخل علاقة جديدة و بدك تكون علاقة حقيقة و تبني بيت و اسرة 👥",83,"03/24/2026 09:00",https://www.instagram.com/reel/DWRerJdhrqi/,"IG reel",,Lifetime,134550,84916,3003,1243,190,42,1393
18137592535443653,17841401519683378,moataz_mashal,"Moataz Mashal","ضامن بكرة بكل تفاصيله؟!

شو عم تستنى يصير بكرة لتاخد خطوة التغير اللي بدها تخليك في المكان الأفضل اللي ممكن تكون فيه بإذن الله؟⁩",39,"03/25/2026 09:00",https://www.instagram.com/reel/DWJwQmdhtyS/,"IG reel",,Lifetime,53256,37002,1525,258,15,24,278
18047418383737743,17841401519683378,moataz_mashal,"Moataz Mashal","بيجيك هاد الشعور؟",88,"03/26/2026 09:00",https://www.instagram.com/reel/DWWoQE9BdPN/,"IG reel",,Lifetime,88982,56727,2747,593,45,51,721
17890443747446170,17841401519683378,moataz_mashal,"Moataz Mashal","تخيل انه ربنا سبحانه و تعالى جعل فيها فوائد عديدة، لتحسين الصحة النفسية والجسدية حتى لو كانت مزيفة. ولسه في ناس بتحكي عنها إنها ضعف!",43,"03/27/2026 09:05",https://www.instagram.com/reel/DWZM8F-iKLA/,"IG reel",,Lifetime,80727,54681,2692,441,85,30,573
18172324309399815,17841401519683378,moataz_mashal,"Moataz Mashal","⁨	احكيها لنفسك و شاركها معنا بالتعليقات "" أنا كافي لليوم""⁩",0,"03/28/2026 08:59",https://www.instagram.com/p/DWbxw4XiAr7/,"IG carousel",,Lifetime,232590,90506,3021,937,10,11,1331
18095090036019194,17841401519683378,moataz_mashal,"Moataz Mashal","⁨	اسأل حالك شو هدفك "" إثبات وجود ولا إيجاد حلول؟""⁩",79,"03/29/2026 09:00",https://www.instagram.com/reel/DWeWq4PBRE5/,"IG reel",,Lifetime,40440,26941,995,182,16,11,199
18171273502401174,17841401519683378,moataz_mashal,"Moataz Mashal","⁨	تاج صحبك اللي مستحيل يصحى بدري😴⁩",0,"03/30/2026 09:01",https://www.instagram.com/reel/DWg7c0zgAwN/,"IG reel",,Lifetime,47003,31057,1157,233,11,21,279
18335508319170993,17841401519683378,moataz_mashal,"Moataz Mashal","""لما توقف قدّام مئات العيون، إنت مش بس بتشوف وجوه…
بتشوف أرواح، قصص، وأحلام عم تدوّر على شرارة تغيّر مسارها.

وهون بتفهم إن تأثيرك مش لحظة عابرة…
تأثيرك ممكن يكون نقطة تحوّل بحياة إنسان.

التأثير الحقيقي مش بالصوت العالي،
ولا بعدد الناس اللي بتسمعك…
التأثير الحقيقي بالكلمة اللي بتوصل للقلب،
وبالفكرة اللي بتزرع وعي،
وبالحضور اللي بيخلّي اللي قدامك يحس إنه مش لحاله.

كلنا عنا قدرة نأثّر…
ومش لازم تكون واقف على مسرح أو قدّام جمهور.
ممكن يكون تأثيرك بموقف بسيط بيومك…
بكلمة دعم، بنظرة تقدير،
أو حتى بصمت واعي بيحتوي غيرك.

يمكن إنت ما بتشوف أثرك مباشرة،
بس في ناس عم تتغيّر بسببك بدون ما تعرف،
وفي قرارات عم تنأخذ لأنك كنت سبب بإلهامها.
وفي قلوب بتشفى … لأنك كنت موجود بالوقت الصح.

فخلّي نيتك دايمًا إنك تترك أثر طيب، وخلّي يومك فيه مساحة تكون فيها سبب بتغيير حياة شخص…
حتى لو كان التغيير صغير، لأنه أحيانًا أصغر تأثير… هو اللي بيصنع أكبر فرق. ✨""",0,"03/31/2026 09:00",https://www.instagram.com/p/DWjgOn0iJOP/,"IG image",,Lifetime,137875,73437,638,18,1,17,102
18058948841450151,17841401519683378,moataz_mashal,"Moataz Mashal","أهمية الحدود في العلاقات، شارك الفيديو مع حدا محتاج يسمع و يفهم هاد الحكي",69,"04/01/2026 09:00",https://www.instagram.com/reel/DWmFEmyzEG9/,"IG reel",,Lifetime,39497,26354,1018,157,8,19,269
18578480725036450,17841401519683378,moataz_mashal,"Moataz Mashal","في عالم مليان ضجيج، مش كل إنجاز لازم يكون مسموع عشان يكون حقيقي.
أحيانًا أعظم إنجاز هو إنك تضل هادي من جوا، رغم كل اللي بيصير حولك.

إنك تكون واعي لنفسك، لمشاعرك، لاختياراتك… هذا مستوى عميق من القوة مش الكل بيقدر بيوصله.

الهدوء مش ضعف، الهدوء سيطرة واتزان، إنك ما تنساق مع كل موجة تمر بحياتك هاد بحد ذاته إنجاز.

وفي أشياء كتير بتصير بداخلك، بدون تصفيق، بدون إعلان… و ممكن ما حدا يعرف عنها بس بتكون بتغيّر كتير جواتك.

مش لازم إنجازك يكون مرئي، يكفي إنه حقيقي .",10,"04/02/2026 09:03",https://www.instagram.com/reel/DWop_4YEzxl/,"IG reel",,Lifetime,40309,25284,804,145,2,12,183
17959431576075512,17841401519683378,moataz_mashal,"Moataz Mashal","⁨	شو المشاعر المهمة بالنسبة إلك، اللي عن جد بتخليك تحس براحة و سعادة؟⁩",0,"04/03/2026 09:06",https://www.instagram.com/reel/DWrN1DcCFR7/,"IG reel",,Lifetime,80276,49312,2235,425,28,22,630
18077145653432504,17841401519683378,moataz_mashal,"Moataz Mashal","شاركها مع الشخص اللي لسه عم يستنى اللحظة المثالية 👌",0,"04/04/2026 09:00",https://www.instagram.com/p/DWtzaEbk_3l/,"IG carousel",,Lifetime,125677,45333,1674,779,7,14,771
17954564886176744,17841401519683378,moataz_mashal,"Moataz Mashal","أكيد وقت الضيق والمشاكل بنرجع لربنا، بنلجأ له من قلبنا، وبنحس بقربه أكتر من أي وقت.

بس الحقيقة الأجمل… إن علاقتنا مع الله ما تكون مرتبطة بس بالأزمات.

القرب من الله مش حل مؤقت، هو أسلوب حياة، هو سكينة بتمشي معنا بكل تفاصيل يومنا.

إنك تختار تكون قريب في وقت الراحة قبل الشدة، هذا هو الوعي الحقيقي.

لما تكون صلتك بالله مستمرة، بتصير الطمأنينة جزء منك، مش شي بتدور عليه وقت الحاجة.

بتصير أقوى، أهدى، وأوعى… لأنك متصل بمصدر السلام نفسه.

فخلّي رجوعك لله مش بس وقت الضيق، خلّيه اختيار يومي… علاقة دائمة، وقلب دايمًا حاضر معه 🤍",79,"04/05/2026 09:00",https://www.instagram.com/reel/DWwYMq0B4xN/,"IG reel",,Lifetime,52873,36907,2207,408,23,31,304
17918057589326453,17841401519683378,moataz_mashal,"Moataz Mashal","⁨	طاقتك النفسية و صبرك و قوة ايمانك أهم أشياء بتخليك تكمل و توصل للي بدك إياه، و الاهم هم اللي بيخلوك راضي خلال هاي الرحلة..⁩",35,"04/06/2026 09:00",https://www.instagram.com/reel/DWy8-D9B0kD/,"IG reel",,Lifetime,44982,30041,1577,291,35,20,326
18103167473491972,17841401519683378,moataz_mashal,"Moataz Mashal",".
لو بدك تعرف قيمة اللي بتعمله… شوف وجه الشخص اللي قدامك لما تبتسمله.

في ناس بتصحى الصبح وما في شي بيقولهم إنهم مهمين، وبتيجي أنت بابتسامة بسيطة أو كلمة ""صباح النور"" وكأنك عملت إشي كبير وأنت يمكن مش منتبه.

العطاء مش دايمًا مال… أحيانًا سؤال ""كيفك"" وأنت فعلًا مهتم، أو كلمة بتبين إنك شايف اللي قدامك.

العالم مش محتاج بس ناس ناجحين … محتاج ناس طيبين، ناس بيفرق معهم إذا اليوم كان صعب على غيرهم أو لا.

مش محتاج تعمل إشي كبير عشان تجبر بخاطر حدا… بس محتاج تكون حاضر بكلمة، بضحكة، بنظرة حنونة، بابتسامة فيها تفائل، أو بكلمة صادقة طالعة من قلبك.

الناس مش دايمًا بدهم أكتر… أحيانًا بدهم يحسوا إنهم مش لحالهم.

وأنت فيك تعطيهم هاد الشعور، بدون جهد كبير… فقط بإنسانيتك. 🌿",0,"04/07/2026 09:14",https://www.instagram.com/p/DW1jbg2CL7Q/,"IG image",,Lifetime,30080,15622,564,8,2,19,22
18100963484056226,17841401519683378,moataz_mashal,"Moataz Mashal","اعرف من وين المفروض تستمد تقديرك لشغلك …",0,"04/08/2026 09:14",https://www.instagram.com/reel/DW4H5vxCHEk/,"IG reel",,Lifetime,45674,29091,1401,257,34,16,319
18100641256786821,17841401519683378,moataz_mashal,"Moataz Mashal","تاج شريكك/ شريكتك و احكيله ""ممتن لوجودك في حياتي❤️""",10,"04/09/2026 09:00",https://www.instagram.com/reel/DW6rWmShjpE/,"IG reel",,Lifetime,105705,57350,1759,1782,34,25,741
17983136945817021,17841401519683378,moataz_mashal,"Moataz Mashal","⁨	شو الهدف اللي بيخليك تصحى كل يوم عشان تسعى لتوصله؟⁩",0,"04/10/2026 09:10",https://www.instagram.com/reel/DW9RLYSCKqZ/,"IG reel",,Lifetime,92606,62904,3370,825,269,34,860
17991170723958955,17841401519683378,moataz_mashal,"Moataz Mashal","⁨	رأيك مهم زي ما هو حتى لو ما عجب بعض الناس، ربنا سبحانه و تعالى خلقنا مختلفين، وخلقنا عنا مخ بيفكر و يحلل مش عشان نكون دايماً على نفس الرآي او نفس الصفحة، عادي تكون مختلف، عادي يكون تفكيرك و آرائك غيرهم واللي رح يحبك رح يتقبل كل شي منك. 

و تذكر ما دام رأيك ما بيخالف شرع الله و رسوله و ما بيأذي حدا، يبقى زي ما بيحكو اختلاف الرأي لا يفسد للود قضية… 

شارك البوست إذا لمسك 👌⁩",0,"04/11/2026 09:00",https://www.instagram.com/p/DW_0713iNED/,"IG carousel",,Lifetime,105084,36377,657,150,0,11,365
17980855970828814,17841401519683378,moataz_mashal,"Moataz Mashal","⁨	انت كيف بتتعامل مع الانتقاد معلومة بتشتغل عليها و تحسن من حالك، ولا خطر و تهديد بيقلقك⁩",77,"04/12/2026 09:00",https://www.instagram.com/reel/DXCZxMkhUvM/,"IG reel",,Lifetime,116875,81159,3546,1361,383,44,1297
18100741642795309,17841401519683378,moataz_mashal,"Moataz Mashal","متى آخر مرة سألت حالك "" أنا كيف حالي اليوم""؟",66,"04/13/2026 09:00",https://www.instagram.com/reel/DXE-kUChLlu/,"IG reel",,Lifetime,113647,84994,2744,825,312,34,789
17922045771319750,17841401519683378,moataz_mashal,"Moataz Mashal","الثقة مش شي بتنولد فيه.. 
هي شي بتبنيه كل يوم، قرار قرار، موقف موقف.

مصدرها مش إنك ما تخطأ، مصدرها إنك كل ما بتوقع، بتقوم شخص أقوى، أوعى، وأقرب لنفسك.

بتكبر لما تواجه خوفك بدون ضمان، ولما تمشي خطوة… وإنت مش متأكد منها، بس مؤمن بحالك.

وبتترسخ لما تبدأ توفي بوعودك لحالك، لأن أول شخص لازم يثق فيك.. هو أنت.

الثقة مش غرور، ومش صوت عالي، ولا صورة قوية قدام الناس، هي هدوء من جوا، إنك تكون عارف مين أنت، وين رايح، وليش.

ابنيها بالصبر، طورها بالتجارب، وحافظ عليها بإنك تبقى صادق مع نفسك.

لأن في النهاية، الناس ما رح تثق فيك لأنك قوي… رح تثق فيك لأنك ثابت.

وثباتك… بيبدأ من إيمانك بنفسك",0,"04/14/2026 08:59",https://www.instagram.com/p/DXHjOvdCEqv/,"IG image",,Lifetime,52967,28465,842,20,1,18,93
18118216303641991,17841401519683378,moataz_mashal,"Moataz Mashal","اعمل اللي عليك، و اترك كل إشي على الله، لأنه كل إشي هو بإيد رب الأسباب سبحانه وتعالى 🙏",93,"04/15/2026 09:00",https://www.instagram.com/reel/DXKIHCThdVK/,"IG reel",,Lifetime,47153,29837,1695,433,20,33,402
18356309182226473,17841401519683378,moataz_mashal,"Moataz Mashal","⁨	⁨اذا عندك هاد الصديق سويله تاج و احكيله "" شكراً من القلب🤍""⁩",10,"04/16/2026 09:01",https://www.instagram.com/reel/DXMs6gHE08K/,"IG reel",,Lifetime,128963,82219,3385,5075,61,93,886
17884376298482591,17841401519683378,moataz_mashal,"Moataz Mashal","كثير ناس بتتغير فقط بعد ألم، سواء كان ألم خسارة، أو مرض، أو صدمة.
كأن الألم هو اللي بيصحينا… غصب عنا.

بنكمّل ونسكت… لحد ما نوصل إنه ما عاد نقدر نتحمل.
وبيكون الخيار إما نتغير… أو ننكسر.

طب ليش نستنى الألم الشديد؟
ليش ما نصحى بوعينا مش بوجعنا؟

يمكن الوجع بيصحّي…
ولكن الوعي هو اللي بينقذك قبل ما توصل للألم.",0,"04/17/2026 09:07",https://www.instagram.com/reel/DXPSb5UCLS9/,"IG reel",,Lifetime,123751,83133,4381,996,466,47,1084
18097024685106069,17841401519683378,moataz_mashal,"Moataz Mashal","التربية مش دايمًا صراخ وعناد…
ممكن تكون تفاهم، هدوء، ونقاش.

مش لازم نأمر الطفل بكل شي… ممكن نعطيه خيارات بطريقة ذكية، عشان يتعلم يختار، يفهم، ويتحمّل.

حرية مقنّنة… مش فوضى، ولا سيطرة.

لأن الهدف مش طفل “مطيع” وبس…
الهدف شخصية تنبني صح، وثقة تكبر معه وهو حاسس إنه مسموع ومفهوم.

علق ب كلمة ""اختيار"" حيوصلك ملف فيه أمثلة بسيطة لكيف نحول الأوامر إلى خيارات بطريقة ذكية و بسيطة.",0,"04/18/2026 09:00",https://www.instagram.com/p/DXR2l8aiJLr/,"IG carousel",,Lifetime,113802,41565,985,879,19,98,532
18069970091660897,17841401519683378,moataz_mashal,"Moataz Mashal","⁨	العلاقة الصحية ما بتتطلب من طرف فيها إنه يختفي بتتطلب حضور الطرفين بالكامل⁩",0,"04/19/2026 08:58",https://www.instagram.com/reel/DXUbBjjiL0k/,"IG reel",,Lifetime,46377,28312,980,158,14,21,266
17908719528391509,17841401519683378,moataz_mashal,"Moataz Mashal","⁨	تعلم كيف تتحدى أي ضغوطات بحياتك…⁩",54,"04/20/2026 09:01",https://www.instagram.com/reel/DXXAtHCBP6r/,"IG reel",,Lifetime,93094,63988,3847,1230,115,54,794
18200639206345269,17841401519683378,moataz_mashal,"Moataz Mashal",".
أخطر مكان ممكن تعيش فيه… مش الماضي، ولا المستقبل…
المكان اللي أنت فيه هلأ بس مش حاضر فيه.

لما تكون قاعد مع ناس بتحبهم… بس عقلك بمكان ثاني، لما تمرّ أيامك… وما تحس فيها، لما تخلص يومك… وما تتذكر منه إشي.

المشكلة مش إنك مشغول… المشكلة إنك غايب.
غايب عن لحظات ممكن تكون أجمل من كل اللي بتلاحقه، غايب عن ناس يمكن بكرا ما يكونوا موجودين، وغايب عن نفسك… اللي عم تستناك ترجع.

الحياة ما بتنسرق منا مرة وحدة… بتنسرق بالتدريج، لحظة ورا لحظة… وإحنا مش منتبهين.

يمكن ما تحتاج تغيّر كل شي… بس محتاج ترجع تحس، ترجع تنتبه، ترجع تعيش اللحظات بحلوها ومرها، تعيش تفاصيل اليوم مع الناس اللي بتحبهم …. تستمتع باللحظة حتى مع حالك.

لأنه بالنهاية… أجمل اللحظات ما بترجع.
وأسوأ شعور… إنك تكتشف أنك كنت موجود… بس مش عايش.",0,"04/21/2026 09:04",https://www.instagram.com/p/DXZlZCZjTjU/,"IG image",,Lifetime,61200,32150,847,24,2,27,37
18097142792012661,17841401519683378,moataz_mashal,"Moataz Mashal","نفس عن غضبك بطريقة صحيحة 👌",0,"04/22/2026 09:00",https://www.instagram.com/reel/DXcJe6ECAsu/,"IG reel",,Lifetime,67060,42645,2509,957,47,32,668
18084025283077465,17841401519683378,moataz_mashal,"Moataz Mashal","البدايات كُتبت وانتهت، مهما رجعت لها، ما رح تتغيّر.
لكن النهاية… لسه بإيدك.

كم مرة وقفت عند نفس النقطة؟
تلوم، تندم، تعيد نفس السؤال: ""ليش صار هيك؟"" وكأنك تنتظر جواب يغيّر الماضي… بس الحقيقة؟ الماضي ما بيتغير، أنت اللي بتتغير.

قوتك مش في إنك تصلّح اللي فات، قوتك في إنك ما تسمح له يحدد اللي جاي.

مش مطلوب منك تمحي الألم، ولا تتجاهل التجربة، المطلوب إنك تستخدمها… تبني منها وعي، وقرار، واتجاه جديد.

في ناس بتضيع عمرها تحاول تفهم البداية، وفي ناس بتصنع نهاية تخلي كل اللي مرّ كان يستاهل.

اسأل نفسك:
هل أنا عايش عشان أفسّر الماضي؟
ولا عشان أخلق مستقبل مختلف؟

ابدأ من مكانك… حتى لو متأخر، حتى لو تعبان، حتى لو مش واضح الطريق.
كل خطوة واعية اليوم… بتعيد كتابة النهاية.

لا ترهق نفسك بمحاولة تغيير بداية مضت… ابذل جهدك في صناعة نهاية تليق بك.

النهاية اللي تخلّيك تقول:
""كل اللي صار… كان طريق ما كان صدفة."" ✨⁩",5,"04/23/2026 09:01",https://www.instagram.com/reel/DXeug8zCOhh/,"IG reel",,Lifetime,50610,29596,867,111,2,5,185
18043043018785092,17841401519683378,moataz_mashal,"Moataz Mashal","⁨	خطوات بسيطة لاتخاذ أي قرار مصيري بحياتك⁩…",70,"04/24/2026 09:05",https://www.instagram.com/reel/DXhT5P8h8_n/,"IG reel",,Lifetime,48277,28833,1460,405,11,23,490
17944958967180677,17841401519683378,moataz_mashal,"Moataz Mashal","⁨الفرق بين الرضا و الاستسلام… شاركها مع حدا ممكن يستفيد منها⁩",0,"04/25/2026 09:02",https://www.instagram.com/p/DXj4U6FCE35/,"IG carousel",,Lifetime,92806,34153,718,181,3,4,325
18101108044802795,17841401519683378,moataz_mashal,"Moataz Mashal","⁨	صلاتك عادة ولا خشوع و عبادة؟!⁩",0,"04/26/2026 09:02",https://www.instagram.com/reel/DXmc5XZiGVA/,"IG reel",,Lifetime,70524,45980,3591,1227,76,59,543
17994270797947589,17841401519683378,moataz_mashal,"Moataz Mashal","اسمع للآخر لتعرف إذا أنت في علاقة صحية",0,"04/27/2026 09:01",https://www.instagram.com/reel/DXpBqbLCCaF/,"IG reel",,Lifetime,49853,31620,1332,397,14,17,343
17880385641560332,17841401519683378,moataz_mashal,"Moataz Mashal","⁨	⁨أكثر من 10 سنين، ولسه بيكون عندي توتر… وهذا طبيعي.

قبل ما أطلع على أي مسرح…سواء إيفينت مدعو عليه، أو حتى في دوراتنا اللي بنسويها…

بيمر علي لحظات توتر، قلق، نبض أعلى من المعتاد، وصوت جواي بيهمس: هل رح تمشي زي ما بدي؟

زمان كنت بفكر إن إذا عندي ثقة ما رح تجيني هاي المشاعر ... بس الحقيقة الثقة مش إنك ما تتوتر… الثقة إنك ما تتجمّد لما تتوتر.

هاد الشعور نفسه اللي بيجي لأي حدا في مواقف مختلفة زي
قبل ما يحكي رأيه قدام الناس، أو اجتماع مهم، أو رسالة بدك تبعتها و مأجلها من زمان، أو خطوة لشي جديد ...

واللي تعلّمته مع الوقت، إنك مش لازم تكون مرتاح عشان تكون جاهز، ومش لازم تسيطر على هاي المشاعر… عشان تتحرّك.

أشياء بسيطة ممكن تسويها لما يجيك هاد الشعور وانا دايما بسويها قبل أي دورة

*خذ نفس عميق… وطوّل الزفير
*أحكي لحالك: أنا جاهز كفاية… حتى لو مش كامل
*ركز على أول دقيقة بس… مش كل الصورة
*وأرجع لهدفك، وذكر نفسك أنت ليش هون، ليش بتاخد هاي الخطوة

واعرف إنك مش لحالك كلنا بيصير معنا هيك، والمرة الجاية جرب هاي الخطوات و رح تفرق معك بإذن الله.

هاي الصورة كانت في تيدكس عمان في المدرج الرماني قبل ما أطلع على المسرح قدام أكثر من 3000 شخص.⁩⁩",0,"04/28/2026 08:58",https://www.instagram.com/p/DXrliVWCGic/,"IG image",,Lifetime,49306,27608,543,6,1,11,41
18143127184499398,17841401519683378,moataz_mashal,"Moataz Mashal","⁨	استمتع بانجازاتك قبل ما تدور على هدف جديد⁩",0,"04/29/2026 09:03",https://www.instagram.com/reel/DXuLcQjCAds/,"IG reel",,Lifetime,33972,21739,1042,141,8,14,209
17853743817659701,17841401519683378,moataz_mashal,"Moataz Mashal","⁨من أعظم الأشياء اللي ممكن تمنحها للأشخاص المهمين بحياتك إنك تقدرهم و تحسسهم بمكانتهم عندك 🤍🌹

تاج شخصك المفضل او شارك الفيديو معه 🤗",10,"04/30/2026 09:12",https://www.instagram.com/reel/DXwxYfsoW5t/,"IG reel",,Lifetime,77347,47427,1356,1402,7,42,356
